"Date","texted","retweets","favorites"
2015-06-15,"CHICAGO cierre nocturno  Jul15 -2,57 (342,78)  Jul15 -0,89 (138,09)  Jul15 -2,11 (182,97)    Reuters",0,0
2015-06-15,"CORN Teucrium Commodity Trust Corn Fund Open         ",0,0
2015-06-15,"CORN Teucrium Commodity Trust Corn Fund Open           ",0,0
2015-06-15,"Crop Development Hampered By Rain      ",2,0
2015-06-15,"Long Archer Daniels And Short Bunge: A Response To Emerging Market Conditions        ",0,0
2015-06-15,"My latest: The Teucrium Corn ETF Faces A Major Test As Crop Data Continues To Weigh Heavily.   ",0,0
2015-06-15,"Our Stock Pick On  Has Gained Over 122% In The Past 2 Weeks! Major News:     ",0,0
2015-06-15,"RT Potential for a minor new low in the  .  ",0,0
2015-06-15,"The Teucrium Corn ETF Faces A Major Test As Crop Data Continues To Weigh Heavily   ",0,0
2015-06-15,"This Service Made 20,000% Gains In the Last Month! Subscribe Here      ",0,0
2015-06-15,"Typical Mon morning.  are red corn dn 2 beans and wheat dn 6  up. Dec  resistance at 3.66 3/4.needs to stay above",0,1
2015-06-16," [N5] as I've tweeted since last night, up from / maybe a w3 up starting? Sounds tasty pic.twitter.com/XebQVyfn5t",0,0
2015-06-16," I've been pointing out probable cyclic low in  but  appears to have similar pattern.pic.twitter.com/G79mz4QEMx",0,1
2015-06-16," If  only makes a move up equal to the rise from , it would focus the - area. Well before that will have P&F too",0,1
2015-06-16," Is One Of The Fastest Moving Penny Stocks This Month, So Far! Special update:     ",0,0
2015-06-16," may have hit support after breaking ; at .75 & lower BB & lower 120/8 pricing band on increased volume. pic.twitter.com/5IOFCnk2dO",0,0
2015-06-16," monthly MACD positive curl up, & pos div CCI.  should hold if it was w2, as 70.7% retrace to . .twitter.com/tW42f2ppp1",0,0
2015-06-16," Not that I'm not playing for a w3 up in ; but I'm doing it mainly with futures  both [N5] and [U5] plus a few options.",0,0
2015-06-16," Sure. Just for , we have the .707 retrace /ZC hit yesterday  in [N5] while [U5] hit the , this defines risk/stop.",0,0
2015-06-16," With the positive divergence for this lower low in  /ZC , this can be tradable low, possible view to - or more",0,0
2015-06-16,"ADMD Advanced Medical Isotope Corp. Last Trade         ",0,0
2015-06-16,"ASHR db X-Trackers Harvest CSI 300 China A-Shares Fund Bid         ",0,0
2015-06-16,"BIB ProShares Ultra NASDAQ Biotechnology Summary         ",0,0
2015-06-16,"By wave 3, I'm thinking  from Sept. 2014 to yesterday had waves 1 up, 2 down, so should have plenty to go. pic.twitter.com/NspkSLTzsl",0,0
2015-06-16,"CHICAGO apertura diurno  Jul15 +1,19 (345,72)  Jul15 +0,20 (137,30)  Jul15 +0,18 (179,93)    Reuters",0,0
2015-06-16,"CHICAGO cierre diurno  Jul15 +7,26 (351,79)  Jul15 +2,07 (139,37)  Jul15 -0,18 (179,57)    Reuters",2,0
2015-06-16,"CHICAGO cierre nocturno  Jul15 +1,93 (346,46)  Jul15 +0,79 (137,89)  Jul15 +1,75 (181,50)    Reuters",1,0
2015-06-16,"Commented on: ""The Teucrium Corn ETF Faces A Major Test As Crop Data Continues To    ",0,0
2015-06-16,"CORN Costco Wholesale Corp. Last Trade         ",0,0
2015-06-16,"CORN Cree, Inc. 52Wk High         ",0,0
2015-06-16,"CORN Teucrium Commodity Trust Corn Fund Ask      .TO   ",0,0
2015-06-16,"CORN Teucrium Commodity Trust Corn Fund Company Info         ",0,0
2015-06-16,"CORN Teucrium Commodity Trust Corn Fund Day High         ",0,0
2015-06-16,"CORN Teucrium Commodity Trust Corn Fund Dividend         ",0,0
2015-06-16,"CORN Teucrium Commodity Trust Corn Fund E.P.S.         ",0,0
2015-06-16,"CORN Teucrium Commodity Trust Corn Fund EOD Data    .TO     ",0,0
2015-06-16,"CORN Teucrium Commodity Trust Corn Fund Ex-Div Date         ",0,0
2015-06-16,"CORN Teucrium Commodity Trust Corn Fund Stock Message Board         ",0,0
2015-06-16,"CORN Teucrium Commodity Trust Corn Fund Yield         ",0,0
2015-06-16,"DUST Wisdom Tree Japan Hedged Equity Dividend         ",0,0
2015-06-16,"GBGM Global Gaming Network Inc. Current Price         ",0,0
2015-06-16,"GDP Market Vectors Gold Miners Day Low         ",0,0
2015-06-16,"Glad that  /ZC is moving today, because euro  /6E &  have become boring zzzzzpic.twitter.com/wXcBlA9XDP",0,1
2015-06-16,"How the ETF for corn -  - looks. Clearly early stage, needs followthrough. But up from Fib retrace is helpful. pic.twitter.com/T6ajeAexYx",0,0
2015-06-16,"Interesting, in Sept. contract /ZC_U5 this low tested as , ~= the  P&F target . Hold here & view is up. pic.twitter.com/NrQYMG9Xe2",0,0
2015-06-16,"ITB iShares Dow Jones U.S. Home Construction Market Cap         ",0,0
2015-06-16,"JBLU JetBlue Airways Corp. Market Cap         ",0,0
2015-06-16,"JD  , Inc. Prev Close         ",0,0
2015-06-16,"JDST Direxion Daily Junior Gold Miners Index Bear 3X Shares Chart         ",0,0
2015-06-16,"LUV Southwest Airlines Co. 52Wk High         ",0,0
2015-06-16,"MMM 3M Co. Ideas         ",0,0
2015-06-16,"MNK MannKind Corp. Stock Message Board         ",0,0
2015-06-16,"MNKD Sky-mobi Ltd. Message Board Posts         ",0,0
2015-06-16,"MNST Monster Beverage Corp. Bid Size         ",0,0
2015-06-16,"NEM Newmont Mining Corp. Dividend    .V     ",0,0
2015-06-16,"Our Pick On  Is Up Over 500% For Our Subscribers! Big News:    ",0,0
2015-06-16,"Our Stock Pick On  Has Gained Over 122% In The Past 2 Weeks! Major News:     ",0,0
2015-06-16,"POT.TO Potash Corp. of Saskatchewan, Inc. Current Price   .TO    .TO  ",0,0
2015-06-16,"POT.TO Potash Corp. of Saskatchewan, Inc. P/E Ratio   .TO   .TO .TO ",0,0
2015-06-16,"POT.TO Potash Corp. of Saskatchewan, Inc. P/E Ratio   .TO   .TO .TO  ",0,0
2015-06-16,"Recap of  /ZC setup - retraced 70.7% at .75 this week, classic w2 retrace=defined stop for view to + pic.twitter.com/hlVoCXaoKB",0,0
2015-06-16,"TLT iShares Barclays 20+ Year Treasury Bond Fund Last Trade         ",1,0
2015-06-16,"USO United States Oil Fund, LP Ideas         ",0,0
2015-06-16,"Volume surge in  (ETF), it wasn't me, but nice start up (for w3?) from the Fib that may have marked a w2 low /ZC pic.twitter.com/aPZ1RPUYfd",0,1
2015-06-16,"While we noodle whether  will find support in 's or , it's nice to have well defined buy setup for  against yest's low.",0,0
2015-06-16,"XOP SPDR S&P Oil & Gas Exploration & Production Index EOD Data         ",0,0
2015-06-16,"Yellow as gold but doing better,  is popping today  up 1.3%. If w3, won't stop at gap fill. Nice buy volumes. pic.twitter.com/ys6l8sm5zi",0,0
2015-06-17," advanced another 1.55%, sweet  - I see  as a near-term level, but >June pivot great. Big pic, + IMO pic.twitter.com/t8k5lP7SLQ",0,1
2015-06-17," Big picture I'm thinking  /ZC will get to + so there'll be plenty of time to fine tune targets.",0,0
2015-06-17," may be a first target & resistance for /ZC . Don't know if we'll see it today, but good followthrough here. pic.twitter.com/xwnmsWqK6b",0,0
2015-06-17," P&F doesn't see new pattern yet, but > then  should trigger change, &  important level. pic.twitter.com/FNnNnvEvJz",0,0
2015-06-17,".01 +1.73%   1,177.60 -0.25%  /USD 1.1268 +0.18%  -Yr Bond 2.3360 -0.93%   357.00 +0.85%   2.62 +0.11%",0,0
2015-06-17,"Chicago Agriculture Commodities Finished Higher: Chicago Agriculture Commodities Finished Higher ,   ",0,0
2015-06-17,"CHICAGO cierre diurno  Jul15 +3,31 (355,09)  Jul15 +2,17 (141,54)  Jul15 +1,01 (180,58)    Reuters",1,0
2015-06-17,"CHICAGO cierre nocturno  Jul15 +2,11 (353,90)  Jul15 +1,18 (140,55)  Jul15 +2,66 (182,23)    Reuters",0,0
2015-06-17,"CORN seems to have bottomed out   ",0,0
2015-06-17,"CORN seems to have bottomed out    ~ via  ",0,0
2015-06-17,"CORN Teucrium Commodity Trust Corn Fund Ex-Div Date         ",0,0
2015-06-17,"IBM International Business Machines Last Trade         ",0,0
2015-06-17,"Long , ,  El Ni<U+00F1>o: The force is strong in this one  ",3,5
2015-06-17,"Not planning to daytrade  /ZC so won't tweet lots about it. It's a swing/position long against .75 low. May revisit  near-term.",0,1
2015-06-17,"Our Pick On  Is Now Up 543% For Our Subscribers! Big News:     ",0,0
2015-06-17,"Our Pick On  Is Up Over 500% For Our Subscribers! Big News:    ",0,0
2015-06-17,"Our Stock Pick On  Closed Up 145.54% From It's Low, Earlier In The Day! This is HUGE:     ",0,0
2015-06-17,"Our Stock Pick On  Has Gained 192.27% In The Past Month! Huge Update:     ",0,0
2015-06-17,"This Service Made 20,000% Gains In the Last Month! Subscribe Here      ",0,0
2015-06-17,"XOM Exxon Mobil Corp. Message Board Posts         ",0,0
2015-06-18,"CHICAGO apertura diurno  Jul15 -0,83 (355,18)  Jul15 +0,21 (141,63)  Jul15 +1,93 (182,41)    Reuters",1,1
2015-06-18,"CHICAGO cierre diurno  Jul15 +3,21 (359,23)  Jul15 -0,49 (140,94)  Jul15 -1,19 (179,29)    Reuters",1,0
2015-06-18,"CHICAGO cierre nocturno  Jul15 -1,65 (354,36)  Jul15 -0,30 (141,14)  Jul15 +0,18 (180,67)    Reuters",3,0
2015-06-18,"Corn Demand Increases After 6-Week Slide     ",1,1
2015-06-18,"New Post - ""Corn Prices Rally After Retesting 2014 Lows""   by   .twitter.com/wSYok6wxN2",4,3
2015-06-18,"New Post - ""Corn Prices Retest 2014 Lows: What I'm Watching Now""   via    pic.twitter.com/hbwpZkejWE",3,3
2015-06-18,"Our Pick On  Is Now Up 543% For Our Subscribers! Big News:     ",0,0
2015-06-18,"Our Stock Pick On  Closed Up 145.54% From It's Low, Earlier In The Day! This is HUGE:     ",0,0
2015-06-18,"Our Stock Pick On  Closed Up 145.54% Yesterday, From Its Low! This is HUGE:     ",0,0
2015-06-18,"Our Stock Pick On  Has Gained 192.27% In The Past Month! Huge Update:     ",0,0
2015-06-19," Closed Up 63.64% And Ran Up As Much As 109.09% Today! Penny Stocks Update:     ",0,0
2015-06-19," I'm thinking - and - initial targets for  /ZC, understanding it must stay > this week's low for this view.",0,1
2015-06-19,"ADPT Adeptus Health, Inc. Last Trade         ",0,0
2015-06-19,"Chicago Agriculture Commodities Finished Mixed: Chicago Agriculture Commodities Finished Mixed , ,   ",0,0
2015-06-19,"CHICAGO apertura diurno  Jul15 -2,85 (356,29)  Jul15 -1,87 (139,07)  Jul15 +0,09 (179,38)    Reuters",1,0
2015-06-19,"CHICAGO cierre diurno  Jul15 -2,48 (356,75)  Jul15 -1,87 (139,07)  Jul15 +0,37 (179,66)    Reuters",1,0
2015-06-19,"CHICAGO cierre nocturno  Jul15 -2,30 (356,93)  Jul15 -1,18 (139,76)  Jul15 +0,00 (179,29)    Reuters",0,0
2015-06-19,"I'm considering  dip today as some/all of small w2 in bull wave; because its low .75 w/ pos div at key Fib. pic.twitter.com/tlmNGskAuF",1,0
2015-06-19,"New Post - ""Corn Trying To Rally: Key Price Levels To Watch""   by   .twitter.com/mma0BBrKkM",1,1
2015-06-19,"Our Penny Stock Picks Have Gained 3,600% In 8 Months! Subscribe To Get Our Future Picks:     ",0,0
2015-06-19,"Our Pick On  Is Now Up 543% For Our Subscribers! Big News:     ",0,0
2015-06-19,"Our Pick On  Is Up 500% For Our Subscribers! Big News:     ",0,0
2015-06-19,"Our Stock Pick On  Closed Up 145.54% Yesterday, From Its Low! This is HUGE:     ",0,0
2015-06-19,"Our Stock Pick On  Gained As Much As 145% From It's Low This Week! Big News:     ",0,0
2015-06-19,"Our Stock Pick On  Has Gained 192.27% In The Past Month! Huge Update:     ",0,0
2015-06-20," Closed Up 63.64% And Ran Up As Much As 109.09% Today! Penny Stocks Update:     ",0,0
2015-06-20,"ALK Alaska Air Group, Inc. Day High         ",0,0
2015-06-20,"BABA Alibaba Group Holding Ltd. % Change         ",0,0
2015-06-20,"BKS Barnes & Noble, Inc. Day High         ",0,0
2015-06-20,"CCG Campus Crest Communities Inc. Last Trade         ",0,0
2015-06-20,"CCG Campus Crest Communities Inc. Short Sales     /B.TO    ",0,0
2015-06-20,"CORN Teucrium Commodity Trust Corn Fund 52Wk High         ",0,0
2015-06-20,"CORN Teucrium Commodity Trust Corn Fund EOD Data         ",0,0
2015-06-20,"CORN Teucrium Commodity Trust Corn Fund Last Price         ",0,0
2015-06-20,"CORN Teucrium Commodity Trust Corn Fund Last Trade         ",0,0
2015-06-20,"CORN Teucrium Commodity Trust Corn Fund Message Board Posts    .TO     ",0,0
2015-06-20,"CORN Teucrium Commodity Trust Corn Fund Short Sales         ",0,0
2015-06-20,"DECK Deckers Outdoor Corp. Tick         ",0,0
2015-06-20,"DXJ Wisdom Tree Japan Hedged Equity Exchange         ",0,0
2015-06-20,"EA Electronic Arts, Inc. Prev Close         ",0,0
2015-06-20,"EBAY eBay, Inc. Summary         ",0,0
2015-06-20,"FB Facebook, Inc. Summary         ",0,0
2015-06-20,"FXY Currency Shares Japanese Yen Trust Stock Forum         ",0,0
2015-06-20,"GOOGL Google Inc. - Class A P/E Ratio         ",0,0
2015-06-20,"LUV Southwest Airlines Co. Open         ",0,0
2015-06-20,"MNST Monster Beverage Corp. Prev Close         ",0,0
2015-06-20,"MRK Merck & Co Inc. Financials         ",0,0
2015-06-20,"Our Pick On  Is Up 500% For Our Subscribers! Big News:     ",0,0
2015-06-20,"Our Stock Pick On  Gained As Much As 145% From It's Low This Week! Big News:     ",0,0
2015-06-20,"Our Stock Pick On  Has Gained 192.27% In The Past Month! Huge Update:     ",0,0
2015-06-21," A common level when price tests 61.8% by overshooting it, is the 70.7%. Makes great low for w2 or B wave.  likely bottomed.",0,0
2015-06-21," low in 9/2014 showed good pos div monthly. So long as stays >this past week's low, good base for w3 or ""c"" up. pic.twitter.com/UewLJZvxi4",6,4
2015-06-21," weekly shows its decline from the first wave it made up from Sept. 2014 low, has been orderly. Good launch pad. pic.twitter.com/jdwUsZjxU9",1,1
2015-06-21," While  can go higher, - reasonable, & > difficult due to gap (weekly). See how it goes for now. /ZC /XC ",1,0
2015-06-21,"CELG Celgene Corp. Stock Forum         ",0,0
2015-06-21,"CORN Teucrium Commodity Trust Corn Fund E.P.S.         ",0,0
2015-06-21,"EEM iShares MSCI Emerging Markets 52Wk High         ",0,0
2015-06-21,"FBTAX Fidelity Advisor Biotechnology News         ",0,0
2015-06-21,"New Post - ""US Corn And Soybeans Weekly Review: Adjustments Eyed""   by Marcus Ludtke  .twitter.com/iULsMwrpnd",5,3
2015-06-21,"PWRD Perfect World Co. Ltd. 52Wk High         ",0,0
2015-06-21,"THCZ Totally Hemp Crazy Inc. Market Cap         ",0,0
2015-06-21,"The swing I'm really interested in now is  long. Monday's low tapped 70.% retrace of rise from Sept. 2014. pic.twitter.com/UHC9v98tLM",1,1
2015-06-21,"There's an ETF called  which of course prices on its own, Monday low .35. I'll chart the contract mostly tho. pic.twitter.com/HeRw4nm8cO",0,0
2015-06-21,"TILE Interface, Inc. % Change         ",0,0
2015-06-22," /ZC [N5] still on the move now suggests that early this morning it bottomed a w2, now in w3 up, so far so good pic.twitter.com/sxmISlx95L",0,0
2015-06-22," Closed Up 26.32% & Is Set Up Nicely For Tomorrow! Big Things To Come. Special Update:     ",0,0
2015-06-22,"CHICAGO apertura diurno  Jul15 +2,39 (359,41)  Jul15 0,00 (139,07)  Jul15 +2,02 (181,50)    Reuters",0,0
2015-06-22,"CHICAGO cierre diurno  Jul15 +6,61 (363,54)  Jul15 +2,66 (141,73)  Jul15 +4,68 (184,16)    Reuters",2,0
2015-06-22,"CHICAGO cierre nocturno  Jul15 +2,76 (359,68)  Jul15 +0,30 (139,37)  Jul15 +1,84 (181,31)    Reuters",1,0
2015-06-22,"CORN Teucrium Commodity Trust Corn Fund Ask Size         ",0,0
2015-06-22,"CORN Teucrium Commodity Trust Corn Fund Company Info         ",0,0
2015-06-22,"CORN Teucrium Commodity Trust Corn Fund Financials         ",0,0
2015-06-22,"CORN Teucrium Commodity Trust Corn Fund Ideas         ",0,0
2015-06-22,"DBE PowerShares DB Multi-Sector Commodity Trust Energy Fund Financials        ",0,0
2015-06-22,"I don't know why  /ZC is the most clear trade for me right now but liking it. Acting well, up from pullback  pic.twitter.com/ippRAis02C",0,1
2015-06-22,"IBM International Business Machines Shares         ",0,0
2015-06-22,"IHS IHS Inc. News         ",0,0
2015-06-22,"New low in the  , but further downside risks limited as bearish studies begin to stabilise.  ",0,0
2015-06-22,"Our New Penny Stock Pick On  Closed Up 26.32% Today! Big News:     ",0,0
2015-06-22,"Our New Stock Pick On  Is Up 26.32% So far today! Major Update:     ",0,0
2015-06-22,"Our Penny Stock Picks Have Gained 3,600% In 8 Months! Subscribe To Get Our Future Picks:     ",0,0
2015-06-22,"Our Stock Pick On  Is Up 415% For Our Subscribers, Since Our Original Release At .02! Huge News:     ",0,0
2015-06-22,"OWOO One World Holdings Inc. Bid         ",0,0
2015-06-22,"RT New low in the  , but further downside risks limited as bearish studies begin to stabilise.  ",0,0
2015-06-22,"SMN ProShares UltraShort Basic Materials Last Price     .TO    ",0,0
2015-06-22,"XLP Consumer Staples Select Sector SPDR Last Trade         ",0,0
2015-06-22,"You'd think  in a triangle, if you didn't know last Monday it hit key Fib. Makes it likely to break ""tri"" upward pic.twitter.com/jAsytVtSZJ",0,1
2015-06-23," Closed Up 26.32% & Is Set Up Nicely For Tomorrow! Big Things To Come. Special Update:     ",0,0
2015-06-23," Closed Up Powerfully Yesterday! Watch It Closely This Week. Special Update:     ",0,0
2015-06-23," Remember I'm treating  /ZC as a big-picture long-term swing, basically looking for  tho will watch along the way.",0,0
2015-06-23,"CHICAGO apertura diurno  Jul15 +1,10 (364,64)  Jul15 +2,26 (144,00)  Jul15 +3,40 (187,56)    Reuters",0,0
2015-06-23,"Commented on: ""The Teucrium Corn ETF Faces A Major Test As Crop Data Continues To    ",0,0
2015-06-23,"Crops Struggle Under Continued Rain     ",0,0
2015-06-23,"I think grains -  /ZC  /ZW  /ZS - are in enough of a wave 3 or c up, that US dollar rise shouldn't dampen them like /GC /SI",0,1
2015-06-23,"If  /DX goes up in ""w5"", can be headwind for  /ZC but I still like its wave 3/c potential. Support test here pic.twitter.com/fbbfJuwE9I",0,0
2015-06-23,"Our New Penny Stock Pick On  Closed Up 26.32% Today! Big News:     ",0,0
2015-06-23,"Our New Penny Stock Pick On  Closed Up 26.32% Yesterday! Big News:     ",0,0
2015-06-23,"Our Penny Stock Picks Have Gained 3,600% In 8 Months! Subscribe To Get Our Future Picks:     ",0,0
2015-06-23,"Our Penny Stock Picks Have Gained 3,600% In 9 Months! Subscribe To Get Our Future Picks:     ",0,0
2015-06-23,"Our Stock Pick On  Is Up 415% For Our Subscribers, Since Our Original Release At .02! Huge News:     ",0,0
2015-06-23,"ZSX17 | Futures Price Chart for Soybeans November 2017 〞  over two years?        ",0,0
2015-06-24," Closed Up Powerfully Yesterday! Watch It Closely This Week. Special Update:     ",0,0
2015-06-24,"Chicago Agriculture Commodities Finished Lower: Chicago Agriculture Commodities Finished Lower , ,   ",0,0
2015-06-24,"CHICAGO apertura diurno  Jul15 -1,56 (361,25)  Jul15 -0,59 (144,09)  Jul15 -1,29 (190,31)    Reuters",2,0
